repo,created_at,label,title,body
facebook/react,2021-07-16 04:26:13,question,react developer tools ,I successfully installed the extensions but i am not able to see the the news tabs ( components and react
facebook/react,2021-06-08 19:41:48,question,Question: startTransition behavior,"I'm very sorry that I'm using the issue tracker to ask this question, but I think others might ask the same question after reading https://github.com/reactwg/react-18/discussions/41 (I don't have commenting rights).

```js
function handleInputChange(e) {
  const input = e.target.value

  setInputValue(input)

  startTransition(() => {
    setSearchQuery(input)
  });
}
```

What happens if the user types ""ab""? i.e.:

```js
// pseudocode representing the first event handler triggered by keystroke ""a""
setInputValue(""a"")
startTransition(() => setSearchQuery(""a""))

// pseudocode representing the second event handler triggered by keystroke ""b""
setInputValue(""ab"")
startTransition(() => setSearchQuery(""ab""))
```

From my understanding `setInputValue(""a"")` and `setInputValue(""ab"")` will batch generating a single rerender, the callback `() => setSearchQuery(""a"")` passed to the first `startTransition` will be cancelled, and only the second callback `() => setSearchQuery(""ab"")` passed to the second `startTransition` will be executed. i.e.:

```js
// pseudocode representing the final logic after keystrokes ""a"" and ""b""

setInputValue(""a"") // will batch with `setInputValue(""ab"")`
startTransition(() => setSearchQuery(""a"")) // noop, this callback will be cancelled

setInputValue(""ab"")
startTransition(() => setSearchQuery(""ab""))
```

Am I correct?

I think this question is important because if the first callback passed to `startTransition` really gets cancelled and I try to do more work inside it, I should have in mind that the additional work will not happen.

cc @gaearon @acdlite "
facebook/react,2021-05-19 03:45:49,question,Experimental createRoot method not available in React 17,"I am using react and react-dom v17.0.2 and I was trying to use the unstable_createRoot method to render my app but looks like that method is not even present in react v17.0.2. 

Can someone comment if this is expected or not.

Thanks,
Arpit"
facebook/react,2021-04-05 13:39:08,question,"Bug: strict mode, initial state changes, and useMemo (with dependency) doesn't seem to be recomputed","<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version: 17.0.2

I ran in to this interesting dynamic that I cannot explain today.

1) The code sets some initial state, which is a random number, and logs this initial value. 
2) It converts the number to a string using `useMemo`, which logs the number it is converting, and is dependant on that number (not the string). And 
3) when the component is mounted, I force a re-render by changing a boolean state once.

The result is that the initial value of the number is changed (and the log is output) so you see the number being set twice to two different values - this only happens in `StrictMode`. It is surprising. Is it expected?

You also see the `useMemo` being computed ONCE - only the first time. So seemingly it does not recompute a new string value.

BUT, the output in the HTML is the correct and shows the stringified value of the _second_ number. 

So what is happening here? Is the console log swallowed? Is `useMemo` behaving correctly, and more importantly, is the `initialValue` of `useState` supposed to change like that?

## Steps To Reproduce

```typescript
export default function App() {
  const [rand] = useState(Math.random());
  const [, setState] = useState(false);

  console.log(`Number: ${rand}`);

  useEffect(() => {
    setState(true);
  }, []);

  const text = useMemo(() => {
    console.log(`Computing text from ${rand}`);
    return rand.toString();
  }, [rand]);

  return (
    <div className=""App"">
      <h1>Rand: {rand}</h1>
      <h1>Text: {text}</h1>
    </div>
  );
}
```

And wrap your app in `StrictMode`

## Link to code example:

https://codesandbox.io/s/strict-mode-random-bug-ml3gv

## The current behavior

initial state computed twice.
usememo seemingly not run twice

## The expected behavior

Initial state computed once?
Or usememo runs twice?
"
facebook/react,2021-03-29 06:44:29,question,Question:  is there any way to retrieve React Devtool performance data?,"Hi guys, I want to get react devtool performance/profiler results, probably a JSON data and send to our local server, I read through the react-devtools-core but unfortunately do to get any clue how to do this ?"
facebook/react,2021-03-03 15:25:10,question,Question about getting the latest state value in the concurrent mode,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version: 17.0.1

## Steps To Reproduce

1. Enable strict mode for checking for possible issues in the future concurrent mode
2. create the below component and run the code
```
import { useCallback, useState } from ""react"";

const Example = ({ onIncrement }) => {
  const [count, setCount] = useState(0);

  const incrementHandler = useCallback(() => {
    onIncrement(count, count + 1);  // Is count guaranteed to be the latest state here due to including count in the useCallback dependency array?
    setCount((count) => count + 1);
  }, [count, onIncrement]);

  return (
    <>
      <span>{count}</span>
      <button onClick={incrementHandler}>increment</button>
    </>
  );
};

const Parent = () => (
  <Example
    onIncrement={(currentCount, incrementedCount) =>
      alert(
        `count before incrementing: ${currentCount}, after increment: ${incrementedCount}`
      )
    }
  />
);

export default Parent;
```

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

<!-- Link to code example: -->

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior
In this simple example everything seems to be fine but in a more complicated situation full of event handlers that change the count or async callbacks that may change the count( like data fetching callbacks) the count value is not guaranteed to be the latest state and if I change the `incrementHandler` function like below:
```
const incrementHandler = useCallback(() => {
    setCount((count) => {
      onIncrement(count, count + 1);  
      return count + 1
    });
  }, [count, onIncrement]);
```
then the `onIncrement` will run twice in development while in strict mode and may run twice in production in concurrent mode according to documentation.
and If you suggest running the `onIncrement` in `useEffect` callback with `count` and `onIncrement` in effect's dependencies array how can I know that the `onClick` event of the increment button has caused the effect and not another event for example decrement or anything else.

you may say by setting another state that shows what is responsible for the effect, then I may need the previous state which unlike this example may be impossible to recalculate.

you may suggest using a ref for storing the previous state (count) then I will end up with **one extra state or ref for storing what is responsible for the effect to run**, **one extra ref for storing the previous state**, and **a useEffect hook to run the onIncrement click event handler**

## The expected behavior
Providing a second callback argument to `setState`  like in class Components that will run after this state update so we can save the current and next state and use it in the callback like below:
```
const incrementHandler = useCallback(() => {
    let prevCount, nextCount;
    setCount(
      (count) => {
        prevCount = count;
        nextCount = count + 1;
        return nextCount;
      },
      () => onIncrement(prevCount, nextCount)
    );
  }, [onIncrement]);
``` 
In my humble opinion, this doesn't collide with the async nature of `setCount` and can be implemented. 

unlike below`getState` proposals that if it will be asynchronous it may not return the desired state. and if it will be synchronous it will not return the latest state too because `setState` is not executed yet.

**wrong solution:**
```
const [count, setCount, getCount] = useState(0);

  const incrementHandler = useCallback(() => {
    setCount((count) => count + 1);
    const currentCount = getCount();
    const nextCount = currentCount + 1;
    onIncrement(currentCount, nextCount)
  }, [onIncrement]);
```
or providing a third array to `useCallback` for accessing the latest state can not be implemented due to the same problem with `getState` and async nature of setState.

Please tell me if I'm missing something or I've misunderstood things.

If not, please tell me if there is a simple solution for this scenario or similar ones, or tell me the best practices for running a callback or event handler with the latest state.

Thank you!"
facebook/react,2021-02-20 01:05:40,question,Bug: It seems that the default value in functional React component gets updated after render.,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

It seems that the default value in functional React component gets updated after render.

React version: 17.0.1

## Steps To Reproduce

I created a question on StackOverflow: https://stackoverflow.com/questions/66286856/why-default-value-in-functional-react-component-gets-updated-after-render, but also repeat it here:


```
const MyComponent = () => {

  // Initialise data with a random value:
  const [data, setData] = React.useState(
    () => {
      const data = _.sampleSize(_.range(5), 3)
      // Print data on initialisation:
      console.log('init data in default:', data)
      return data
    }
  )

  React.useEffect(() => {
    // Print data after the component is rendered:
    console.log('init data after render:', data)
  })

  return (
    <div>{data}</div>
  );
};
```

The output in console is:

```
[Log] init data in default: – [0, 3, 1] (3)
[Log] init data after render: – [2, 1, 3] (3)
```

My understanding is that before the component is rendered, the function under `useState` is called. The value returned by the function is assigned to `data`, and the `data` values is used to render the component on the screen. The function under `useState` is called only once and we never call `setData`, so the value should be the same. Maybe I miss something?

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

https://codesandbox.io/s/jovial-glade-9jm75?file=/src/App.js

## The current behavior

The output in console before and after render is different.

## The expected behavior

The output in console before and after render should be the same."
facebook/react,2021-01-22 14:56:51,question,Dev tools Chrome Extension only works properly in Incognito window,"Hi folks,
At some point w/in the last 5 months or so, the dev tools Chrome extension stopped working properly for me in **non**-incognito Chrome windows.  It's a bit hard to explain, but i'll try: when i use the extension, react components show up, but they are basically just high level wrapper components that we use in our app.  For example, I cannot inspect a button component, a container component, an input component, etc, in the UI.

This issue disappears in incognito mode, however, and i can use the extension just fine.

Chrome version: 87.0.4280.141
Extension version: 4.10.1
React version: 16.13.1

I've been unable to find anyone else with this issue.  Please let me know if there is other information I can provide you with.  Thank you."
facebook/react,2020-10-27 23:40:19,question,Question: CM mode and useEffect cleanups,"Since CM mode now runs useEffects' cleanups async. Are we still guaranteed that they'll resolve in order? By that I mean, if a component get's cleanup, re-rendered and cleaned up again. That the first cleanup will resolve, before the second?

ComponentA (1) -> thrown away -> ComponentA (2) -> thrown away. Will that (2) effectively ""await"" on the (1) to cleanup first."
facebook/react,2020-09-10 07:13:00,question,Some questions about lanes.,"First of all, thank you for reading and patience.

I've been studying the principle of react lanes recently, and its implementation is interesting to me, but I still don't know what the specific problems it solves.

> This constraint was designed before Suspense was a thing, and it made some sense in that world. When all your work is CPU bound, there's not much reason to work on tasks in any order other than by their priority. But when you introduce tasks that are IO-bound (i.e. Suspense), you can have a scenario where a higher priority IO-bound task blocks a lower-priority CPU-bound task from completing.

From the explanation of @acdlite , it seems to solve the blocking problem of IO operation on low priority tasks.

But I couldn't figure out what asynchronous IO blocked？

```js
<A/>
<Suspense>
  <B/>
</Susepsne>
<C/>
```
Based on the above example, before lanes, where is blocked, and where is the problem solved after lanes.

Or do you have a better demo to explain?

For developers, the new technology related information is too little, binary is also very abstract, thank you again for your patience.
"
facebook/react,2020-08-03 14:16:34,question,Why does React warn about multiple renderers using the same context provider?,"I am currently developing a web app that uses both [react-pixi](https://github.com/inlet/react-pixi) and [react-babylonjs](https://github.com/brianzinn/react-babylonjs). Both of these libraries use `react-reconciler` and have a custom renderer. I also use redux in my project, so they share the same Context in the two libraries. 

It displays a warning on Console after every redux state updating, but everything works well, both renderers can trigger an update.

I want to know if there is any risk in doing this, or is this just a false warning?

React version: 16.13.1

## Steps To Reproduce

1. Using multiple react renderers
2. Using the same context provider between that react renderers

Link to code example: https://codesandbox.io/s/multiple-reconciler-using-same-context-v8kq1?file=/src/App.js

## The current behavior

It will throw a warning message after every state updating:

> Warning: Detected multiple renderers concurrently rendering the same context provider. This is currently unsupported. 

But everything works well, both renderers can trigger an update.

## The expected behavior

Don't show any warning."
facebook/react,2020-07-17 19:00:22,question,Showing an Array in string Format in UI,"In JS, Array rendered with ',' in between each element
 e.g. ['Piyush', 'Sinha'] 
// Piyush,Sinha//
but in react Array rendered without ',' in between each element
 e.g. [ 'Piyush', 'Sinha'] 
//PiyushSinha//"
facebook/react,2020-07-08 07:55:22,question,[Micro React Apps] - Need to render another React App into existing React App,"Hi,

I need to render another React App (i.e. App2) into existing React App (i.e. App1) on run time. I have hosted my ""App2"" on a remote server. I read ""asset-manifest.json"" file from it and on runtime I append those .js chunks in our head tag, this overall code I call from my ""App1"" to load my ""App2"" on runtime. 

But I am not able to trigger ""App2"". How should I triggered App2 component inside App1 component?

My application have lot of other internal dependencies, such redux, redux-thunk etc.

 "
facebook/react,2020-06-20 12:13:21,question,devtool Api request : add api for customize renderer inspect element,"I'm wirte a custimse renderer for render element in canvas(like react-pixi), I want intergrate with react dev tool;
I can hightlight element when click element in react dev tool compoent panel use code:
```ts
__REACT_DEVTOOLS_GLOBAL_HOOK__?.reactDevtoolsAgent?._bridge.addListener('highlightNativeElement', (eleInfo: EleInfo) => {
        const { id, rendererID } = eleInfo;
        const renderer = __REACT_DEVTOOLS_GLOBAL_HOOK__?.rendererInterfaces.get(
            rendererID,
        );

        const node_list =
            (renderer.findNativeNodesForFiberID(id) as Sprite[]) || [];

        //... customise render engin hightlight code
    });
```

I want hightlight ele when mouse move in canvas, I can use `__REACT_DEVTOOLS_GLOBAL_HOOK__.rendererInterfaces.get(1).getFiberIDForNative(node)` find node fiber id, I can use `_bridge` send hightlint msg to backend just like the code
https://github.com/facebook/react/blob/6ba25b96df5d4179bf8aba3c3fe1ace3dce28234/packages/react-devtools-shared/src/devtools/views/hooks.js#L311
but I can't get store object and get enugh infomation send to backend.
maybe dev tool can expose proper api for this function"
facebook/react,2020-05-28 19:31:30,question,Selenium integration,"Hello. I'm not sure if this is an issue, but I would like to know a little more about how react developer tools work. 

I want to get reacts props with selenium in order to make easier the debugging of a website. 

I'd be thankful with any kind of help you can give me.

Best regards"
facebook/react,2020-04-24 04:45:53,question,React Hooks will render multiple times after await,"```
const [ html, setHTML ] = useState('');
const [ script, setScript ] = useState('');

const update = (script, html) => {
  setScript(script);
  setHTML(html);
};

update('a', 'b');
```

The above code works fine, React Hooks will render ONCE and combine setScript & setHTML;


```
const [ html, setHTML ] = useState('');
const [ script, setScript ] = useState('');

const update = async (script, html) => {
  await new Promise(resolve => setTimeout(resolve, 10));
  setScript(script);
  setHTML(html);
};

update('a', 'b');
```

The above code doesn't work anymore, React Hooks will render TWICE and it doesn't combine setScript & setHTML.

I can change to the code to:

```
const [ state, setState ] = useState({
  html: '',
  script: ''
});

const update = async (script, html) => {
  await new Promise(resolve => setTimeout(resolve, 10));
  setState({
    script,
    html
  });
};

update('a', 'b');
```

The above code only renders ONCE but it has a new bug: the cursor in the textArea (where script and html go) will move to the end of the textArea instead of staying at where it is."
facebook/react,2020-04-03 13:56:48,question,Extention React non définie sur chrome,"
react Developer Tools 4.6.0
Google chrome Version 80.0.3987.149
L'outil de développement react est inactif sur la console google chrome"
facebook/react,2020-02-18 16:04:52,question,Question: Why not useCallback always return static value without deps?,"```tsx
function useRefCallback<T extends (...args: any) => void>(callback: T) {
  const ref = useRef<T>(callback);
  ref.current = callback;
  return useCallback(function(this: any, ...args: Parameters<T>) {
    return ref.current.apply(this, args);
  } as T, []);
}
```
I think useRefCallback is safe to replace useCallback in any code, and it's better than useCallback because it will never cause recalculation."
facebook/react,2020-02-17 02:21:03,question,Question: How to remove dynamic children from Parent State?,"I'm using react hook `useContext`. I have two identical components (siblings), each that use the same context that is a list.

**Scenario**
1. The first sibling is created, calls `useContext`, and then pushes something into the list. 
2. The second sibling is then created, using the same `useContext`, and then pushes something into the list. 

**Issue**
The second sibling has the current state of list, which has two items, _but the first sibling state is not updated with the second item that was pushed in by the second sibling_

**Expected**
That each component that is using the same `useContext` will be updated amongst all components that use the same context.

Is this a bug or am I misusing this? Any help or guidance is appreciated 🙇 "
facebook/react,2020-02-06 22:24:40,question,Webpack can't find ReactDOM.createRoot,"Hi,

I'm kinda in doubt if this is an error or is just me doing something wrong.

I am trying the new react experimental in a very simple existing app I have. Although I had installed the react experimental versions in my package.json, it seems it doesn't recognize ReactDOM.createRoot.

When I try to run my project I receive the error message from the console:
```
Uncaught TypeError: react_dom__WEBPACK_IMPORTED_MODULE_1___default.a.createRoot is not a function
    at Module../src/client/index.js (main.chunk.js:2437)
    at __webpack_require__ (runtime.bundle.js:786)
    at fn (runtime.bundle.js:151)
    at Object.0 (main.chunk.js:4324)
    at __webpack_require__ (runtime.bundle.js:786)
    at checkDeferredModules (runtime.bundle.js:46)
    at Array.webpackJsonpCallback [as push] (runtime.bundle.js:33)
    at main.chunk.js:1
``` 
This only happens when I try using ``ReactDOM.createRoot``. Using ``ReactDOM.render`` everything works perfectly.

Any idea why this is happening?
```
""dependencies"": {
    ""chalk"": ""^3.0.0"",
    ""compression"": ""^1.7.4"",
    ""express"": ""^4.17.1"",
    ""morgan"": ""^1.9.1"",
    ""uuid"": ""^3.4.0""
  },
  ""devDependencies"": {
    ""@babel/cli"": ""^7.8.4"",
    ""@babel/core"": ""^7.8.4"",
    ""@babel/node"": ""^7.8.4"",
    ""@babel/plugin-proposal-class-properties"": ""^7.7.4"",
    ""@babel/plugin-proposal-decorators"": ""^7.7.4"",
    ""@babel/plugin-proposal-export-namespace-from"": ""^7.7.4"",
    ""@babel/plugin-proposal-function-bind"": ""^7.7.4"",
    ""@babel/plugin-proposal-nullish-coalescing-operator"": ""^7.7.4"",
    ""@babel/plugin-proposal-optional-chaining"": ""^7.7.5"",
    ""@babel/plugin-proposal-pipeline-operator"": ""^7.7.7"",
    ""@babel/plugin-proposal-private-methods"": ""^7.7.4"",
    ""@babel/plugin-proposal-throw-expressions"": ""^7.7.4"",
    ""@babel/plugin-syntax-dynamic-import"": ""^7.7.4"",
    ""@babel/preset-env"": ""^7.8.4"",
    ""@babel/preset-react"": ""^7.7.4"",
    ""@babel/preset-typescript"": ""^7.8.3"",
    ""@hot-loader/react-dom"": ""^16.11.0"",
    ""@testing-library/jest-dom"": ""^5.1.1"",
    ""@testing-library/react"": ""^9.4.0"",
    ""autoprefixer"": ""^9.7.4"",
    ""babel-eslint"": ""^11.0.0-beta.2"",
    ""babel-jest"": ""^25.1.0"",
    ""babel-loader"": ""^8.0.6"",
    ""babel-plugin-dynamic-import-node"": ""^2.3.0"",
    ""babel-plugin-styled-components"": ""^1.10.7"",
    ""case-sensitive-paths-webpack-plugin"": ""^2.3.0"",
    ""circular-dependency-plugin"": ""^5.2.0"",
    ""clean-webpack-plugin"": ""^3.0.0"",
    ""connected-react-router"": ""^6.6.1"",
    ""copy-webpack-plugin"": ""^5.1.1"",
    ""core-js"": ""^3.6.2"",
    ""css-hot-loader"": ""^1.4.4"",
    ""css-loader"": ""^3.4.1"",
    ""deep-freeze"": ""^0.0.1"",
    ""eslint"": ""^6.8.0"",
    ""eslint-loader"": ""^3.0.3"",
    ""eslint-plugin-babel"": ""^5.3.0"",
    ""eslint-plugin-import"": ""^2.20.1"",
    ""eslint-plugin-jsx-a11y"": ""^6.2.3"",
    ""eslint-plugin-ramda"": ""^2.5.1"",
    ""eslint-plugin-react"": ""^7.18.3"",
    ""eslint-plugin-react-hooks"": ""^2.3.0"",
    ""eslint-plugin-redux-saga"": ""^1.1.3"",
    ""eslint-watch"": ""^6.0.1"",
    ""file-loader"": ""^5.0.2"",
    ""hard-source-webpack-plugin"": ""^0.13.1"",
    ""history"": ""^4.10.1"",
    ""html-webpack-plugin"": ""^3.2.0"",
    ""immer"": ""^5.3.4"",
    ""jest"": ""^25.1.0"",
    ""jest-styled-components"": ""^7.0.0"",
    ""lodash"": ""^4.17.15"",
    ""mini-css-extract-plugin"": ""^0.9.0"",
    ""moment"": ""^2.24.0"",
    ""nock"": ""^11.7.1"",
    ""normalizr"": ""^3.5.0"",
    ""npm-run-all"": ""^4.1.5"",
    ""open"": ""^7.0.2"",
    ""optimize-css-assets-webpack-plugin"": ""^5.0.3"",
    ""pm2"": ""^4.2.3"",
    ""postcss-flexbugs-fixes"": ""^4.2.0"",
    ""postcss-loader"": ""^3.0.0"",
    ""prop-types"": ""^15.7.2"",
    ""ramda"": ""^0.27.0"",
    ""react"": ""^0.0.0-experimental-241c4467e"",
    ""react-dom"": ""^0.0.0-experimental-241c4467e"",
    ""react-hooks-testing-library"": ""^0.6.0"",
    ""react-hot-loader"": ""^4.12.19"",
    ""react-is"": ""^16.12.0"",
    ""react-redux"": ""^7.1.3"",
    ""react-router"": ""^5.1.2"",
    ""react-router-dom"": ""^5.1.2"",
    ""react-test-renderer"": ""^16.12.0"",
    ""redux"": ""^4.0.5"",
    ""redux-actions"": ""^2.6.5"",
    ""redux-devtools-extension"": ""^2.13.8"",
    ""redux-logger"": ""^3.0.6"",
    ""redux-saga"": ""^1.1.3"",
    ""redux-saga-test-plan"": ""^4.0.0-rc.3"",
    ""regenerator-runtime"": ""^0.13.3"",
    ""reselect"": ""^4.0.0"",
    ""source-map-loader"": ""^0.2.4"",
    ""style-loader"": ""^1.1.3"",
    ""styled-components"": ""^5.0.1"",
    ""stylelint"": ""^13.0.0"",
    ""stylelint-bare-webpack-plugin"": ""^2.0.0"",
    ""stylelint-config-recommended"": ""^3.0.0"",
    ""stylelint-config-standard"": ""^19.0.0"",
    ""stylelint-config-styled-components"": ""^0.1.1"",
    ""stylelint-custom-processor-loader"": ""^0.6.0"",
    ""stylelint-order"": ""^4.0.0"",
    ""stylelint-processor-styled-components"": ""^1.9.0"",
    ""stylelint-selector-bem-pattern"": ""^2.1.0"",
    ""thread-loader"": ""^2.1.3"",
    ""typescript"": ""^3.7.5"",
    ""url-loader"": ""^3.0.0"",
    ""webpack"": ""^4.41.4"",
    ""webpack-dev-middleware"": ""^3.7.2"",
    ""webpack-hot-middleware"": ""^2.25.0"",
    ""webpack-manifest-plugin"": ""^2.2.0"",
    ""webpack-merge"": ""^4.2.2"",
    ""webpack-pwa-manifest"": ""^4.1.1"",
    ""workbox-webpack-plugin"": ""^5.0.0""
  }
```"
facebook/react,2020-02-04 15:46:04,question,Bug: Nested setState and unstable_batchedUpdates (are they ignored?),"Nested setState and unstable_batchedUpdates (are them ignored?)

React version: 16.12

## Steps To Reproduce
https://codesandbox.io/s/batchedupdates-uselayouteffect-evj8s

open profile after click, you will see 3 commit.

it seems that even if we use unstable_batchedUpdates, nested setStates called on
didUpdate/layouteffect do not get batched.
"
facebook/react,2020-02-03 14:29:36,question,"While using useRef , some data has been updated by context value from reducers, when the context value was updated from some other user event, variable used with useRef also updated, then how to use instance variables in hooks?","const CreateNotificationBase = (props) => {
const [state, dispatch] = useContext(Store);
 const draftData = useRef({});
useEffect(() => {
        if (state.notificationDetails.draftId) {
            draftData.current = state.notificationDetails;
        }
    }, []);
useEffect(() => {
debugger
},[draftData.current])
}

when value in store context changes useEffect of draftData.current also called. Please suggest hwo to resolve."
facebook/react,2020-01-30 02:37:25,question,Question:  Just for my app test. Thanks.,"🚨 This issue tracker is not for questions. 🚨

As it happens, support requests that are created as issues are likely to be closed. We want to make sure you are able to find the help you seek. Please take a look at the following resources.

## Coding Questions

If you have a coding question related to React and React DOM, it might be better suited for Stack Overflow. It's a great place to browse through frequent questions about using React, as well as ask for help with specific questions.

https://stackoverflow.com/questions/tagged/react

## Talk to other React developers

There are many online forums which are a great place for discussion about best practices and application architecture as well as the future of React.

https://reactjs.org/community/support.html#popular-discussion-forums

## Proposals

If you'd like to discuss topics related to the future of React, or would like to propose a new feature or change before sending a pull request, please check out the discussions and proposals repository.

https://github.com/reactjs/rfcs
"
facebook/react,2020-01-19 01:43:43,question,Question: React apollo hooks fails after adding react-native to monorepo,"I am trying to create a React web app and React-native app with monorepo by using yarn workspaces. So I created web and controllers and it works fine. I was able to make graphql queries to my apollo-express server. But, after adding react-native application I see this:
[![enter image description here][1]][1]


  [1]: https://i.stack.imgur.com/KbvYG.png

I am 100% that I am not breaking any react hooks rules because before adding react-native application it was work fine.

Is there any way how can I solve it?

Apollo controller

    import { useQuery } from ""@apollo/react-hooks"";
    import gql from ""graphql-tag"";
    
    export const useHelloQuery = () => useQuery(
         gql`
             {
                 hello
             }
         `
    )


React component:

    function Test() {
         const data = useHelloQuery();
    
         return (
              <Text>awesoe</Text>
         );
    }
    

before adding react-native it was exactly same"
facebook/react,2020-01-16 10:33:57,question,Question: react lib context overrides app context,"Hi, I believe that this can potentially be an issue, though I'm not sure.

I was wondering about good patterns concerning the react context.

Let's get a public library, for example `react-intl` that exposes a Provider (IntlProvider).
Let's create a library `barLib` that uses `react-intl` to manage translations internally and that also exposes a `Provider`.
Now let's imagine I create a web app and use both `barLib` and `react-intl`.

I don't expect the `barLib` to ever override my react-intl context, because i'm not aware it uses internally the `react-intl` lib.
But the `barLib` can accidentally override the react-intl context => https://codesandbox.io/s/embedded-contexts-test-z8e7b

This kinda breaks the isolation of libs IMO.

I see several solutions :
- Don't use an other lib context in the `barLib` (pretty extreme)
- Check that there is not already an intl context in the `barLib`, if so merge the context values ?

I'm not convinced with either solutions, what do you guys think about it ?"
facebook/react,2020-01-15 03:23:40,question,Question: why cann't I set echarts instance using useState?,"

## Coding Questions
i try to store the echart instance using useState, but after `setInstance`, `instance` is always undefined
```
const [instance, setInstance] = useState<ECharts | undefined>(undefined);

const chartInstance = echarts.init(root.current);
    setInstance(prev => {
        console.log('prev instance', prev); // first time: undefined, then Echarts instance
        return prev || chartInstance;
    });
    console.log('instance: ', instance, chartInstance); // instance is always undefined
```


"
facebook/react,2020-01-13 06:51:35,question,help~When I use React.createElement directly and How to pack the component?,"hello all.

I was met a problem when I published a react component, I need to help and discuss with you all 
I am going to write a component to load `React Component from CDN` and make it like a wrapper component.

```jsx
import React, { Component } from 'react';
import scriptjs from 'scriptjs';

const DEV_SCRIPT =
  'https://dev/cdn/resource/phoenix-header.js';
const PROD_SCRIPT =
  'https://cdn/resource/phoenix-header.js';

class PhoenixHeaderWrapper extends Component {
  constructor(props) {
    super(props);
    this.type = null;
    this.scriptUrl =
      props.scriptUrl || (props.env !== 'PROD' ? DEV_SCRIPT : PROD_SCRIPT);
    this.state = {
      cmp: null,
    };
  }

  componentDidMount() {
    scriptjs(this.scriptUrl, () => {
      this.type = window.PhoenixHeader;
      this.createOrUpdateComponent();
    });
  }

  createOrUpdateComponent() {
    const { scriptUrl, ...otherProps } = this.props;
    if (!this.type) {
      console.error('load component failed');
      return;
    }
    const cmp = React.createElement(this.type, otherProps || {});  // this is point
    this.setState({ cmp });
  }

  render() {
    const { cmp } = this.state;
    return cmp;
  }
}

PhoenixHeaderWrapper.defaultProps = {
  scriptUrl: '',
  env: 'PROD',
};

export default PhoenixHeaderWrapper;

```

and then, I do it just like do a normal react component that I was set the webpack config like below:

```js
// PhoenixHeader
  output: {
    publicPath: './',
    filename: 'phoenix-header.js',
    path: paths.appBuild,
    library: 'PhoenixHeader',
    libraryTarget: 'commonjs2',
    libraryExport: 'default',
  },
  mode: 'production',
  externals: {
    react: {
      commonjs: 'react',
      commonjs2: 'react',
      amd: 'react',
      root: 'React',
    },
    ['react-dom']: {
      commonjs: 'react-dom',
      commonjs2: 'react-dom',
      amd: 'react-dom',
      root: 'ReactDom',
    },
  },
```

and then, I run the `npm run build && npm publish` to publish it.

In my own object which use the PhoenixHeader component as a npm package. 

```jsx
// app.jsx
import React from 'react';
import PhoenixHeader from 'phoenix-header';
import './App.css';

function App() {
  return (
    <div className=""App"">
      <PhoenixHeader />
      <header className=""App-header"">
        <p>
          Edit <code>src/App.js</code> and save to reload.
        </p>
        <a
          className=""App-link""
          href=""https://reactjs.org""
          target=""_blank""
          rel=""noopener noreferrer""
        >
          Learn React
        </a>
      </header>
    </div>
  );
}

export default App;

```
after `npm start`, it show me a error:
![image](https://user-images.githubusercontent.com/12051024/72236068-4d270180-3610-11ea-9e62-7a69a2972e15.png)

**That it is my confusion is, why `createElement` not in this scope.**

so I try to make react set into global:
```js
window.React = React;
```

Yes, it's work for me.

**But someone would like to tell me why need to make React set into global?**

**And am I need to build this wrapper component which do not external the react when I was build?**

let's discuss or give me more suggest about this wrapper component please  🙏"
